date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,Year,home_team_attack_strength,away_team_attack_strength,home_team_defence_strength,away_team_defence_strength,home_team_id,away_team_id,home_win,away_win,FTR_Encode,FTR
2023-03-23,Argentina,Panama,2.0,0.0,Friendly,Buenos Aires,Argentina,False,2023,1.2894786373047242,2.25,0.0,0.5410399876803039,9,163,1,0,2,H
2023-03-23,Hong Kong,Singapore,1.0,1.0,Friendly,Hong Kong,Hong Kong,False,2023,2.0234895539243367,1.5,1.1902879728966687,1.1902879728966687,95,193,0,0,1,D
2023-03-23,Hungary,Estonia,1.0,0.0,Friendly,Budapest,Hungary,False,2023,1.1902879728966687,0.2,0.7439299830604179,1.0202468339114301,96,65,1,0,2,H
2023-03-23,Iran,Russia,1.0,1.0,Friendly,Tehran,Iran,False,2023,2.0234895539243367,3.6666666666666665,0.44635798983625075,0.7935253152644457,100,175,0,0,1,D
2023-03-23,Malaysia,Turkmenistan,1.0,0.0,Friendly,Johor Bahru,Malaysia,False,2023,2.210534806808099,0.5,0.8927159796725015,0.8927159796725015,129,226,1,0,2,H
2023-03-23,New Zealand,China PR,0.0,0.0,Friendly,Auckland,New Zealand,False,2023,0.5951439864483343,1.4285714285714286,1.1902879728966687,0.5951439864483343,150,44,0,0,1,D
2023-03-23,Solomon Islands,Vanuatu,2.0,0.0,Friendly,Lautoka,Fiji,True,2023,1.8846226237530586,1.5,0.7141727837380011,0.7651851254335728,197,237,1,0,2,H
2023-03-23,Madagascar,Central African Republic,0.0,3.0,African Cup of Nations qualification,Antananarivo,Madagascar,False,2023,0.69433465085639,1.5,0.5951439864483343,1.041501976284585,127,40,0,1,0,A
2023-03-23,Ghana,Angola,1.0,0.0,African Cup of Nations qualification,Kumasi,Ghana,False,2023,1.041501976284585,1.0,0.9522303783173349,0.69433465085639,79,6,1,0,2,H
2023-03-23,Algeria,Niger,2.0,1.0,African Cup of Nations qualification,Algiers,Algeria,False,2023,1.1902879728966687,1.0,0.14878599661208358,0.7935253152644457,3,152,1,0,2,H
2023-03-23,Congo,South Sudan,1.0,2.0,African Cup of Nations qualification,Brazzaville,Congo,False,2023,0.29757199322416716,0.6666666666666666,1.1902879728966687,1.4283455674760022,47,201,0,1,0,A
2023-03-23,Zambia,Lesotho,3.0,1.0,African Cup of Nations qualification,Ndola,Zambia,False,2023,1.4878599661208358,0.0,0.5951439864483343,0.8927159796725015,244,120,1,0,2,H
2023-03-23,Gabon,Sudan,1.0,0.0,African Cup of Nations qualification,Franceville,Gabon,False,2023,0.5951439864483343,0.8333333333333334,0.7439299830604179,0.8927159796725015,75,204,1,0,2,H
2023-03-23,Italy,England,1.0,2.0,UEFA Euro qualification,Napoli,Italy,False,2023,1.785431959345003,3.0,0.7935253152644457,0.47611518915866746,105,63,0,1,0,A
2023-03-23,North Macedonia,Malta,2.0,1.0,UEFA Euro qualification,Skopje,North Macedonia,False,2023,0.9919066440805572,0.4,2.08300395256917,1.0712591756070018,155,132,1,0,2,H
2023-03-23,Denmark,Finland,3.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,2023,1.5473743647656693,2.1666666666666665,0.833201581027668,0.8927159796725015,56,71,1,0,2,H
2023-03-23,San Marino,Northern Ireland,0.0,2.0,UEFA Euro qualification,Serravalle,San Marino,False,2023,0.23805759457933373,1.0,2.1425183512140036,1.1902879728966687,185,156,0,1,0,A
2023-03-23,Kazakhstan,Slovenia,1.0,2.0,UEFA Euro qualification,Astana,Kazakhstan,False,2023,0.9522303783173349,2.4,0.7141727837380011,0.5951439864483343,111,196,0,1,0,A
2023-03-23,Portugal,Liechtenstein,4.0,0.0,UEFA Euro qualification,Lisbon,Portugal,False,2023,2.499604743083004,0.0,0.0,1.785431959345003,169,123,1,0,2,H
2023-03-23,Bosnia and Herzegovina,Iceland,3.0,0.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,2023,0.7141727837380011,1.3333333333333333,1.1902879728966687,1.38866930171278,27,97,1,0,2,H
2023-03-23,Slovakia,Luxembourg,0.0,0.0,UEFA Euro qualification,Trnava,Slovakia,False,2023,1.0712591756070018,1.5,0.5951439864483343,1.1902879728966687,195,125,0,0,1,D
2023-03-23,Suriname,Mexico,0.0,2.0,CONCACAF Nations League,Paramaribo,Suriname,False,2023,0.7439299830604179,2.0,0.5951439864483343,0.5951439864483343,205,138,0,1,0,A
2023-03-23,Barbados,Cuba,0.0,1.0,CONCACAF Nations League,Bridgetown,Barbados,False,2023,0.29757199322416716,0.75,1.785431959345003,1.6366459627329193,18,51,0,1,0,A
2023-03-23,Guadeloupe,Antigua and Barbuda,0.0,1.0,CONCACAF Nations League,Les Abymes,Guadeloupe,False,2023,1.4878599661208358,1.2,0.5951439864483343,1.785431959345003,85,8,0,1,0,A
